Source,Response,A1,A2
I01U_Answer,the boy likes music,1,0
I01U_Answer,the boy is being attacked by music notes,1,0
I01U_Answer,a boy is enjoying music,1,0
I01U_Answer,music playing,0,1
I01U_Answer,boy dancing,0,1
I01U_Answer,the teen is enjoying music,1,0
I01U_Answer,this guy is really feeling the music,1,0
I01U_Answer,the boy is enjoying music and is trying to keep beat to the music,1,0
I02U_Answer,a lad is ready to take a bite of a slice of pizza,1,0
I02U_Answer,the boy is about to partake of a slice of pizza,1,0
I02U_Answer,that boy is about to eat the pizza,1,0
I02U_Answer,this boy is about to eat a slice of pizza,1,0
I02U_Answer,a boy is about to bite a piece of pizza,1,0
I02U_Answer,a child is about to eat a piece of pizza,1,0
I02U_Answer,the freckled boy is excited to taste this slice of pizza,1,0
I02U_Answer,a boy is about to enjoy eating a slice of pizza,1,0
I02U_Answer,the child is going to bite the pizza,1,0
I02U_Answer,a slice of pizza is about to be eaten by a little boy,1,0
I02U_Answer,a boy is starting to eat s slice of pizza,1,0
I02U_Answer,a boy is about to bite into a slice of pizza,1,0
I02U_Answer,pizza is what the child is eating,1,0
I02U_Answer,the happy boy is going to take a bite of pizza,1,0
I02U_Answer,a slice of pizza is going to be a meal for a boy,1,0
I02U_Answer,the child is about to eat a piece of pizza,1,0
I02U_Answer,a slice of pizza is about to have a bite taken by a boy,1,0
I02U_Answer,the boy is about to take a big bite out of the pizza,1,0
I02U_Answer,a young boy is about to bite into a pizza,1,0
I02U_Answer,a kid is just about to eat some pizza,1,0
I02U_Answer,a child is about to enjoy a slice of pizza,1,0
I02U_Answer,a child is happy about eating his favorite food,1,0
I02U_Answer,this little kid is enjoying a pizza,1,0
I02U_Answer,this little boy is about to enjoy a slice of pizza,1,0
I02U_Answer,the boy is about to eat a piece of pizza,1,0
I02U_Answer,a boy is about to eat pizza,1,0
I02U_Answer,pizza is making this young man happy,1,0
I02U_Answer,a body eats a slice of pizza,1,0
I02U_Answer,the boy is going to eat a piece of pizza,1,0
I02U_Answer,a boy is going to eat a big pizza,1,0
I02U_Answer,the boy is hungry and eat a piece of pizza,1,0
I02U_Answer,the boy is excited about the pizza he is about to eat,1,0
I02U_Answer,the boy is about to bite the pizza,1,0
I02U_Answer,the slice of pizza is about to enter the boy's mouth,1,0
I03U_Answer,the boy gives the package to the girl,0,1
I03U_Answer,the girl receives the package from the guy,0,1
I03U_Answer,the woman receives a package,0,1
I03U_Answer,the delivery man has arrived,0,1
I03U_Answer,a woman received a package from the delivery boy,0,1
I03U_Answer,the delivery man gives a package to the receptionist,0,1
I03U_Answer,a woman receives a package,0,1
I03U_Answer,a man delivers a package,0,1
I03U_Answer,the man gives the woman a box,0,1
I03U_Answer,the woman receives a box from the man,0,1
I03U_Answer,a woman accepts a delivery,0,1
I03U_Answer,the delievery man hands the receptionist a package,0,1
I03U_Answer,the woman gets the package from the deliveryman,0,1
I03U_Answer,the delivery man gives the package to the woman,0,1
I03U_Answer,the man gives a package to the woman,0,1
I03U_Answer,the office has received a delivery,0,1
I03U_Answer,a package is delivered,0,1
I03U_Answer,someone sent a box to the office,0,1
I03U_Answer,this guy gaveling a gifted to a woman,0,1
I03U_Answer,this guy given to a woman,0,1
I03U_Answer,the delivery guy drops off a package,0,1
I03U_Answer,the lady receives a package,0,1
I03U_Answer,the delivery man hands her the package,0,1
I03U_Answer,the delivery service drops off a package to its destination,0,1
I03U_Answer,the receptionist accepts the delivery,0,1
I03U_Answer,the delivery person hands the box to the woman,0,1
I03U_Answer,the office worker gave the courier a package to deliver,0,1
I03U_Answer,receptionist receiving a package,1,0
I03U_Answer,a woman receiving a package,1,0
I03U_Answer,a delivery man gives a woman a package,0,1
I03U_Answer,a woman at a desk has just given a man a package,0,1
I03U_Answer,the boy gives the girl a gift for marry proposal,0,1
I03U_Answer,the girl was received the grift,0,1
I03U_Answer,a woman just received a mail box from a man,0,1
I03U_Answer,the deliver gives a box to a woman,0,1
I03U_Answer,the man give the girl a baggage,0,1
I03U_Answer,the lady is revive package,0,1
I03U_Answer,the girl just got a package from the mailman,0,1
I03U_Answer,the man give the woman package,0,1
I03U_Answer,the man gives the bag to the girl,0,1
I03U_Answer,the man delivers a parcel,0,1
